,pitch_type,fastball,start_speed,zone,code,type,b_score,p_score,ab_id,pitch_num,b_count,s_count,outs,on_1b,on_2b,on_3b,event,inning,left_batter,top,weather,start_time,year,day_game,b_0,b_1,b_2,b_3,s_0,s_1,s_2,o_0,o_1,o_2,s_over_b,b_over_s,on_2b3b,inning_sq_root,after_4_inning,after_5_inning,firstball,first2ball,abs_diff,diff,tie,ahead,behind,tempature,more_than_70,last_pitch_type,last_fastball,last_code,last_type,last_b,last_s,last_inplay,last_contact,last_pitch,last_run,last_in_play_out,last_pa,last_num,game_pitch,last_over_9,over_30_pitches,last_pa_homerun,last_pa_double_triple,last_pa_long,last_pa_so,last_pa_bb,last_pa_dp,last_pa_out
67,FF,1,92.9,4.0,D,X,0,1,2015000669,1,0,0,2,1,0,0,Field Error,6,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.449489742783178,1,1,1,1,1,1,0,1,0,76,1,FF,1,B,B,1,0,0,0,B,0,0,Walk,4,67,0,1,0,0,0,0,1,0,0
68,CH,0,85.7,6.0,B,B,0,1,2015000670,1,0,0,2,0,1,1,Single,6,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2.449489742783178,1,1,1,1,1,1,0,1,0,76,1,FF,1,D,X,0,0,1,1,H,0,0,Field Error,1,68,0,1,0,0,0,0,0,0,0
69,FF,1,96.0,11.0,C,S,0,1,2015000670,2,1,0,2,0,1,1,Single,6,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2.449489742783178,1,1,0,1,1,1,0,1,0,76,1,CH,0,B,B,1,0,0,0,B,0,0,Field Error,1,68,0,1,0,0,0,0,0,0,0
70,FF,1,94.3,8.0,F,S,0,1,2015000670,3,1,1,2,0,1,1,Single,6,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,1,0,0,0,1,0,0,1,2.449489742783178,1,1,0,0,1,1,0,1,0,76,1,FF,1,C,S,0,1,0,0,S,0,0,Field Error,1,68,0,1,0,0,0,0,0,0,0
71,FF,1,97.5,11.0,E,X,0,1,2015000670,4,1,2,2,0,1,1,Single,6,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2.449489742783178,1,1,0,0,1,1,0,1,0,76,1,FF,1,F,S,0,1,0,1,S,0,0,Field Error,1,68,0,1,0,0,0,0,0,0,0
72,FF,1,92.2,14.0,B,B,2,1,2015000671,1,0,0,2,1,0,0,Strikeout,6,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.449489742783178,1,1,1,1,1,-1,0,0,1,76,1,FF,1,E,X,0,0,1,1,R,1,1,Single,4,72,0,1,0,0,0,0,0,0,0
73,SL,0,86.0,9.0,S,S,2,1,2015000671,2,1,0,2,1,0,0,Strikeout,6,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2.449489742783178,1,1,0,1,1,-1,0,0,1,76,1,FF,1,B,B,1,0,0,0,B,0,0,Single,4,72,0,1,0,0,0,0,0,0,0
74,FF,1,92.9,9.0,F,S,2,1,2015000671,3,1,1,2,1,0,0,Strikeout,6,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,1,0,0,0,1,0,0,0,2.449489742783178,1,1,0,0,1,-1,0,0,1,76,1,SL,0,S,S,0,1,0,0,S,0,0,Single,4,72,0,1,0,0,0,0,0,0,0
75,CH,0,83.5,9.0,W,S,2,1,2015000671,4,1,2,2,1,0,0,Strikeout,6,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2.449489742783178,1,1,0,0,1,-1,0,0,1,76,1,FF,1,F,S,0,1,0,1,S,0,0,Single,4,72,0,1,0,0,0,0,0,0,0
76,CH,0,82.5,11.0,B,B,2,1,2015000677,1,0,0,0,0,0,0,Flyout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.6457513110645907,1,1,1,1,1,-1,0,0,1,76,1,CH,0,W,S,0,1,0,0,S,0,0,Strikeout,4,76,0,1,0,0,0,1,0,0,1
77,CH,0,83.5,11.0,X,X,2,1,2015000677,2,1,0,0,0,0,0,Flyout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2.6457513110645907,1,1,0,1,1,-1,0,0,1,76,1,CH,0,B,B,1,0,0,0,B,0,0,Strikeout,4,76,0,1,0,0,0,1,0,0,1
78,FF,1,91.9,13.0,D,X,2,1,2015000678,1,0,0,1,0,0,0,Field Error,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2.6457513110645907,1,1,1,1,1,-1,0,0,1,76,1,CH,0,X,X,0,0,1,1,X,0,0,Flyout,2,78,0,1,0,0,0,0,0,0,1
79,SL,0,84.3,14.0,S,S,2,1,2015000679,1,0,0,1,1,0,0,Triple,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2.6457513110645907,1,1,1,1,1,-1,0,0,1,76,1,FF,1,D,X,0,0,1,1,H,0,0,Field Error,1,79,0,1,0,0,0,0,0,0,0
80,FF,1,90.8,7.0,C,S,2,1,2015000679,2,0,1,1,1,0,0,Triple,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2.6457513110645907,1,1,0,1,1,-1,0,0,1,76,1,SL,0,S,S,0,1,0,0,S,0,0,Field Error,1,79,0,1,0,0,0,0,0,0,0
81,SL,0,85.5,14.0,B,B,2,1,2015000679,3,0,2,1,1,0,0,Triple,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2.6457513110645907,1,1,0,0,1,-1,0,0,1,76,1,FF,1,C,S,0,1,0,0,S,0,0,Field Error,1,79,0,1,0,0,0,0,0,0,0
82,SL,0,85.8,14.0,*B,B,2,1,2015000679,4,1,2,1,1,0,0,Triple,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2.6457513110645907,1,1,0,0,1,-1,0,0,1,76,1,SL,0,B,B,1,0,0,0,B,0,0,Field Error,1,79,0,1,0,0,0,0,0,0,0
83,SL,0,85.4,1.0,E,X,2,1,2015000679,5,2,2,1,1,0,0,Triple,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2.6457513110645907,1,1,0,0,1,-1,0,0,1,76,1,SL,0,*B,B,1,0,0,0,B,0,0,Field Error,1,79,0,1,0,0,0,0,0,0,0
84,SL,0,85.0,6.0,X,X,3,1,2015000680,1,0,0,1,0,0,1,Pop Out,7,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2.6457513110645907,1,1,1,1,2,-2,0,0,1,76,1,SL,0,E,X,0,0,1,1,R,1,1,Triple,5,84,0,1,0,1,1,0,0,0,0
85,FF,1,92.7,5.0,S,S,3,1,2015000681,1,0,0,2,0,0,1,Strikeout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2.6457513110645907,1,1,1,1,2,-2,0,0,1,76,1,SL,0,X,X,0,0,1,1,X,0,0,Pop Out,1,85,0,1,0,0,0,0,0,0,1
86,FF,1,93.0,11.0,C,S,3,1,2015000681,2,0,1,2,0,0,1,Strikeout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,1,0,0,0,1,1,0,1,2.6457513110645907,1,1,0,1,2,-2,0,0,1,76,1,FF,1,S,S,0,1,0,0,S,0,0,Pop Out,1,85,0,1,0,0,0,0,0,0,1
87,CH,0,82.7,14.0,*B,B,3,1,2015000681,3,0,2,2,0,0,1,Strikeout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,0,1,0,0,1,1,0,1,2.6457513110645907,1,1,0,0,2,-2,0,0,1,76,1,FF,1,C,S,0,1,0,0,S,0,0,Pop Out,1,85,0,1,0,0,0,0,0,0,1
88,CH,0,86.3,8.0,S,S,3,1,2015000681,4,1,2,2,0,0,1,Strikeout,7,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,0,1,0,0,1,1,0,1,2.6457513110645907,1,1,0,0,2,-2,0,0,1,76,1,CH,0,*B,B,1,0,0,0,B,0,0,Pop Out,1,85,0,1,0,0,0,0,0,0,1
89,FF,1,90.9,11.0,C,S,3,1,2015000685,1,0,0,0,0,0,0,Flyout,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2.8284271247461903,1,1,1,1,2,-2,0,0,1,76,1,CH,0,S,S,0,1,0,0,S,0,0,Groundout,4,89,0,1,0,0,0,0,0,0,1
90,CU,0,79.3,13.0,B,B,3,1,2015000685,2,0,1,0,0,0,0,Flyout,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2.8284271247461903,1,1,0,1,2,-2,0,0,1,76,1,FF,1,C,S,0,1,0,0,S,0,0,Groundout,4,89,0,1,0,0,0,0,0,0,1
91,FF,1,91.9,11.0,F,S,3,1,2015000685,3,1,1,0,0,0,0,Flyout,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2.8284271247461903,1,1,0,0,2,-2,0,0,1,76,1,CU,0,B,B,1,0,0,0,B,0,0,Groundout,4,89,0,1,0,0,0,0,0,0,1
92,CH,0,84.6,7.0,X,X,3,1,2015000685,4,1,2,0,0,0,0,Flyout,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2.8284271247461903,1,1,0,0,2,-2,0,0,1,76,1,FF,1,F,S,0,1,0,1,S,0,0,Groundout,4,89,0,1,0,0,0,0,0,0,1
93,FF,1,92.0,4.0,X,X,3,1,2015000686,1,0,0,1,0,0,0,Flyout,8,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2.8284271247461903,1,1,1,1,2,-2,0,0,1,76,1,CH,0,X,X,0,0,1,1,X,0,0,Flyout,4,93,0,1,0,0,0,0,0,0,1
94,FF,1,92.6,13.0,C,S,3,1,2015000687,1,0,0,2,0,0,0,Single,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.8284271247461903,1,1,1,1,2,-2,0,0,1,76,1,FF,1,X,X,0,0,1,1,X,0,0,Flyout,1,94,0,1,0,0,0,0,0,0,1
95,CH,0,83.0,5.0,D,X,3,1,2015000687,2,0,1,2,0,0,0,Single,8,1,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,0,1,0,0,0,1,1,0,0,2.8284271247461903,1,1,0,1,2,-2,0,0,1,76,1,FF,1,C,S,0,1,0,0,S,0,0,Flyout,1,94,0,1,0,0,0,0,0,0,1
96,FF,1,92.7,13.0,D,X,3,1,2015000688,1,0,0,2,1,0,0,Single,8,0,1,"76 degrees, sunny",0 days 16:09:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2.8284271247461903,1,1,1,1,2,-2,0,0,1,76,1,CH,0,D,X,0,0,1,1,H,0,0,Single,2,96,0,1,0,0,0,0,0,0,0
97,FF,1,90.0,11.0,B,B,0,1,2015006895,1,0,0,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,1,1,0,1,0,62,0,FF,1,D,X,0,0,1,1,H,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
98,FF,1,91.5,12.0,B,B,0,1,2015006895,2,1,0,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,1,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
99,FF,1,92.4,2.0,C,S,0,1,2015006895,3,2,0,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
100,FF,1,92.3,12.0,B,B,0,1,2015006895,4,2,1,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
101,FF,1,93.2,5.0,C,S,0,1,2015006895,5,3,1,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
102,FF,1,93.3,12.0,F,S,0,1,2015006895,6,3,2,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
103,FF,1,92.9,11.0,B,B,0,1,2015006895,7,3,2,0,0,0,0,Walk,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Flyout,1,-3,0,0,0,0,0,0,0,0,1
104,FF,1,91.8,5.0,F,S,0,1,2015006896,1,0,0,0,1,0,0,Pop Out,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,1,1,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Walk,7,4,0,0,0,0,0,0,1,0,0
105,FF,1,92.8,11.0,C,S,0,1,2015006896,2,0,1,0,1,0,0,Pop Out,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1.0,0,0,0,1,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Walk,7,4,0,0,0,0,0,0,1,0,0
106,FF,1,93.5,11.0,X,X,0,1,2015006896,3,0,2,0,1,0,0,Pop Out,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Walk,7,4,0,0,0,0,0,0,1,0,0
107,FF,1,91.8,11.0,B,B,0,1,2015006897,1,0,0,1,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,1,1,1,1,0,1,0,62,0,FF,1,X,X,0,0,1,1,X,0,0,Pop Out,3,7,0,0,0,0,0,0,0,0,1
108,FF,1,92.5,13.0,F,S,0,1,2015006897,2,1,0,1,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1.0,0,0,0,1,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Pop Out,3,7,0,0,0,0,0,0,0,0,1
109,FF,1,92.6,11.0,F,S,0,1,2015006897,3,1,1,1,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Pop Out,3,7,0,0,0,0,0,0,0,0,1
110,CH,0,84.3,13.0,W,S,0,1,2015006897,4,1,2,1,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Pop Out,3,7,0,0,0,0,0,0,0,0,1
111,FF,1,92.0,8.0,F,S,0,1,2015006898,1,0,0,2,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,1,1,1,0,1,0,62,0,CH,0,W,S,0,1,0,0,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
112,FC,1,89.0,14.0,S,S,0,1,2015006898,2,0,1,2,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.0,0,0,0,1,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
113,FF,1,95.2,13.0,B,B,0,1,2015006898,3,0,2,2,1,0,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,0,0,0,1,1,0,1,0,62,0,FC,1,S,S,0,1,0,0,S,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
114,FF,1,95.3,3.0,S,S,0,1,2015006898,4,1,2,2,0,1,0,Strikeout,1,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1.0,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,4,11,0,0,0,0,0,1,0,0,1
115,FF,1,93.2,5.0,C,S,0,1,2015006902,1,0,0,0,0,0,0,Lineout,2,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.4142135623730951,0,0,1,1,1,1,0,1,0,62,0,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,4,15,0,0,0,0,0,1,0,0,1
116,SL,0,86.0,5.0,X,X,0,1,2015006902,2,0,1,0,0,0,0,Lineout,2,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1.4142135623730951,0,0,0,1,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,4,15,0,0,0,0,0,1,0,0,1
117,FF,1,91.6,12.0,B,B,0,1,2015006903,1,0,0,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.4142135623730951,0,0,1,1,1,1,0,1,0,62,0,SL,0,X,X,0,0,1,1,X,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
118,FF,1,92.8,12.0,B,B,0,1,2015006903,2,1,0,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1.4142135623730951,0,0,0,1,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
119,FF,1,92.5,12.0,B,B,0,1,2015006903,3,2,0,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
120,FF,1,93.7,11.0,C,S,0,1,2015006903,4,3,0,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
121,FF,1,92.9,4.0,F,S,0,1,2015006903,5,3,1,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
122,CH,0,85.3,13.0,D,X,0,1,2015006903,6,3,2,1,0,0,0,Single,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Lineout,2,17,0,0,0,0,0,0,0,0,1
123,FF,1,93.4,11.0,F,S,0,1,2015006904,1,0,0,1,1,0,0,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.4142135623730951,0,0,1,1,1,1,0,1,0,62,0,CH,0,D,X,0,0,1,1,H,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
124,FF,1,92.8,4.0,C,S,0,1,2015006904,2,0,1,1,1,0,0,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1.4142135623730951,0,0,0,1,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
125,CU,0,80.4,13.0,*B,B,0,1,2015006904,3,0,2,1,0,0,1,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
126,FF,1,95.9,11.0,B,B,0,1,2015006904,4,1,2,1,0,0,1,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,CU,0,*B,B,1,0,0,0,B,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
127,FF,1,96.2,3.0,F,S,0,1,2015006904,5,2,2,1,0,0,1,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
128,CU,0,80.6,8.0,S,S,0,1,2015006904,6,2,2,1,0,0,1,Strikeout,2,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1.4142135623730951,0,0,0,0,1,1,0,1,0,62,0,FF,1,F,S,0,1,0,1,S,0,0,Single,6,23,0,0,0,0,0,0,0,0,0
129,SL,0,85.4,6.0,X,X,0,1,2015006905,1,0,0,2,0,0,1,Flyout,2,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1.4142135623730951,0,0,1,1,1,1,0,1,0,62,0,CU,0,S,S,0,1,0,0,S,0,0,Strikeout,6,29,0,0,0,0,0,1,0,0,1
130,FF,1,90.9,12.0,B,B,0,1,2015006911,1,0,0,0,0,0,0,Strikeout,3,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1.7320508075688772,0,0,1,1,1,1,0,1,0,62,0,SL,0,X,X,0,0,1,1,X,0,0,Flyout,1,30,0,0,0,0,0,0,0,0,1
131,FF,1,91.5,2.0,C,S,0,1,2015006911,2,1,0,0,0,0,0,Strikeout,3,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1.7320508075688772,0,0,0,1,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Flyout,1,30,0,0,0,0,0,0,0,0,1
132,SL,0,86.2,13.0,B,B,0,1,2015006911,3,1,1,0,0,0,0,Strikeout,3,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Flyout,1,30,0,0,0,0,0,0,0,0,1
133,FF,1,92.8,6.0,C,S,0,1,2015006911,4,2,1,0,0,0,0,Strikeout,3,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,SL,0,B,B,1,0,0,0,B,0,0,Flyout,1,30,0,0,0,0,0,0,0,0,1
134,FF,1,93.8,2.0,S,S,0,1,2015006911,5,2,2,0,0,0,0,Strikeout,3,0,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Flyout,1,30,0,0,0,0,0,0,0,0,1
135,FF,1,92.5,5.0,C,S,0,1,2015006912,1,0,0,1,0,0,0,Strikeout,3,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.7320508075688772,0,0,1,1,1,1,0,1,0,62,0,FF,1,S,S,0,1,0,0,S,0,0,Strikeout,5,35,0,1,0,0,0,1,0,0,1
136,CU,0,78.6,14.0,B,B,0,1,2015006912,2,0,1,1,0,0,0,Strikeout,3,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1.7320508075688772,0,0,0,1,1,1,0,1,0,62,0,FF,1,C,S,0,1,0,0,S,0,0,Strikeout,5,35,0,1,0,0,0,1,0,0,1
137,CU,0,78.9,11.0,C,S,0,1,2015006912,3,1,1,1,0,0,0,Strikeout,3,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,CU,0,B,B,1,0,0,0,B,0,0,Strikeout,5,35,0,1,0,0,0,1,0,0,1
138,FF,1,95.4,11.0,B,B,0,1,2015006912,4,1,2,1,0,0,0,Strikeout,3,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,CU,0,C,S,0,1,0,0,S,0,0,Strikeout,5,35,0,1,0,0,0,1,0,0,1
139,CH,0,84.1,11.0,F,S,0,1,2015006912,5,2,2,1,0,0,0,Strikeout,3,1,0,"62 degrees, sunny",0 days 13:38:00,2015,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1.7320508075688772,0,0,0,0,1,1,0,1,0,62,0,FF,1,B,B,1,0,0,0,B,0,0,Strikeout,5,35,0,1,0,0,0,1,0,0,1
